date,channel,device,sessions,users,pageviews,bounce_rate,avg_session_duration,conversions,revenue,marketing_cost
2026-06-09,Social Media,Desktop,408,346,1340,0.485,173.0,11.0,7711.19,1431.32
2026-04-14,Referral,Tablet,69,57,199,0.41,173.0,1.0,698.78,109.54
2026-04-01,Organic Search,Desktop,680,560,2189,0.38,164.0,17.0,13449.09,0.0
2026-05-04,Organic Search,Mobile,716,566,2472,0.483,99.0,16.0,13043.56,0.0
2026-11-17,Social Media,Desktop,355,285,918,0.459,115.0,7.0,3892.81,1028.22
2026-01-07,Organic Search,Tablet,162,130,382,0.364,135.0,4.0,3511.55,0.0
2026-05-23,Referral,Mobile,158,129,461,0.412,150.0,6.0,4635.19,252.33
2026-06-02,Social Media,Desktop,396,311,988,0.441,159.0,9.0,6247.83,1157.66
2026-10-10,Referral,Desktop,162,128,369,0.408,182.0,2.0,1818.54,254.93
2026-04-14,Paid Search,Tablet,228,193,664,0.45,158.0,5.0,3847.09,2217.03
2026-08-28,Organic Search,Tablet,269,237,759,0.389,148.0,9.0,7923.4,0.0
2026-09-10,Paid Search,Desktop,530,477,1825,0.434,179.0,14.0,8663.95,4655.16
2026-05-01,Social Media,Tablet,142,113,370,0.514,165.0,0.0,0.0,507.24
2026-08-15,Social Media,Mobile,376,333,1178,0.633,119.0,5.0,2982.39,1381.6
2026-12-26,Organic Search,Desktop,431,380,1135,0.368,192.0,13.0,12213.25,0.0
2026-06-03,Referral,Mobile,111,89,349,0.392,132.0,0.0,0.0,206.17
2026-06-14,Organic Search,Tablet,228,204,572,0.348,167.0,5.0,3487.71,0.0
2026-10-05,Direct,Desktop,302,238,792,0.314,145.0,18.0,16650.11,0.0
2026-09-16,Referral,Mobile,217,186,493,0.424,112.0,6.0,5044.86,433.22
2026-07-30,Organic Search,Desktop,648,574,1473,0.409,164.0,25.0,20657.84,0.0
2026-07-26,Organic Search,Tablet,148,117,333,0.358,163.0,6.0,4626.2,0.0
2026-06-02,Referral,Desktop,122,99,263,0.478,182.0,7.0,5234.66,237.75
2026-07-27,Direct,Tablet,124,102,354,0.372,127.0,3.0,3071.47,0.0
2026-01-06,Referral,Tablet,141,116,438,0.396,153.0,3.0,3233.66,259.97
2026-01-02,Email,Tablet,48,42,132,0.286,157.0,1.0,847.09,62.73
2026-06-11,Organic Search,Mobile,747,587,2395,0.383,111.0,21.0,16585.24,0.0
2026-12-17,Organic Search,Tablet,231,209,622,0.359,157.0,5.0,3888.01,0.0
2026-02-11,Direct,Mobile,372,313,906,0.317,146.0,9.0,9764.01,0.0
2026-02-02,Social Media,Tablet,249,216,540,0.518,151.0,3.0,2501.85,863.53
2026-03-09,Direct,Tablet,187,151,424,0.36,168.0,6.0,7231.14,0.0
2026-07-25,Social Media,Tablet,39,33,82,0.539,84.0,0.0,0.0,113.33
2026-03-16,Direct,Mobile,367,289,920,0.461,146.0,13.0,13062.64,0.0
2026-05-20,Paid Search,Desktop,456,375,1436,0.38,185.0,11.0,8221.8,3441.28
2026-09-08,Email,Desktop,207,166,705,0.34,178.0,8.0,7677.55,276.63
2026-01-31,Social Media,Tablet,104,93,234,0.565,147.0,2.0,1187.93,284.9
2026-10-10,Organic Search,Desktop,457,414,1313,0.428,222.0,21.0,19008.3,0.0
2026-05-19,Referral,Desktop,205,180,541,0.457,182.0,8.0,5864.23,401.58
2026-12-06,Social Media,Tablet,24,20,61,0.485,140.0,0.0,0.0,76.85
2026-07-05,Referral,Mobile,255,202,544,0.432,111.0,7.0,4975.52,493.83
2026-06-30,Referral,Mobile,204,171,453,0.535,99.0,5.0,4112.57,408.14
2026-12-18,Direct,Desktop,303,247,973,0.359,202.0,8.0,7884.15,0.0
2026-12-24,Organic Search,Desktop,592,498,1710,0.304,197.0,22.0,17109.17,0.0
2026-09-13,Direct,Desktop,221,179,648,0.386,188.0,8.0,7993.11,0.0
2026-07-23,Email,Mobile,398,330,1204,0.384,150.0,18.0,15391.92,475.6
2026-09-27,Paid Search,Tablet,185,158,483,0.428,194.0,4.0,2884.99,1564.78
2026-12-27,Paid Search,Desktop,357,298,843,0.425,185.0,11.0,9694.99,2750.89
2026-09-30,Organic Search,Desktop,475,402,1352,0.342,177.0,24.0,20505.63,0.0
2026-03-24,Social Media,Mobile,452,373,996,0.534,100.0,6.0,2359.18,1623.41
2026-08-13,Referral,Desktop,148,133,483,0.397,211.0,1.0,640.08,276.29
2026-05-14,Direct,Mobile,439,391,1349,0.39,202.0,16.0,16544.83,0.0
2026-09-06,Email,Tablet,24,20,60,0.367,168.0,0.0,0.0,32.33
2026-03-27,Social Media,Desktop,373,339,1017,0.525,160.0,4.0,2040.63,1270.53
2026-07-23,Referral,Tablet,92,81,263,0.379,152.0,1.0,777.43,140.93
2026-01-06,Organic Search,Desktop,573,498,1369,0.402,179.0,19.0,16124.07,0.0
2026-12-06,Email,Desktop,145,116,406,0.315,144.0,4.0,3969.72,151.03
2026-10-12,Email,Desktop,209,176,543,0.297,142.0,12.0,11153.12,228.99
2026-08-12,Email,Tablet,118,95,291,0.298,149.0,4.0,3154.2,146.58
2026-05-22,Direct,Tablet,91,78,256,0.45,141.0,3.0,3483.5,0.0
2026-02-04,Direct,Desktop,303,260,659,0.312,194.0,11.0,10489.14,0.0
2026-01-04,Referral,Desktop,87,75,261,0.39,181.0,0.0,0.0,158.46
2026-02-19,Social Media,Mobile,487,412,1559,0.542,94.0,11.0,6247.99,1647.64
2026-09-09,Paid Search,Tablet,198,161,522,0.418,206.0,6.0,4745.63,1460.91
2026-12-14,Organic Search,Tablet,168,149,450,0.405,159.0,3.0,2416.79,0.0
2026-10-14,Paid Search,Desktop,388,310,1295,0.404,209.0,7.0,5161.87,2894.5
2026-08-28,Email,Tablet,98,83,231,0.24,125.0,2.0,1891.73,133.17
2026-11-13,Organic Search,Tablet,220,192,556,0.393,138.0,7.0,5857.98,0.0
2026-04-23,Organic Search,Tablet,318,286,1014,0.421,179.0,6.0,4936.79,0.0
2026-02-22,Email,Tablet,20,17,69,0.236,122.0,1.0,892.94,20.57
2026-02-18,Direct,Mobile,314,277,1053,0.386,104.0,9.0,8315.16,0.0
2026-06-08,Organic Search,Tablet,155,126,369,0.35,154.0,4.0,2730.37,0.0
2026-12-07,Direct,Mobile,315,253,964,0.392,132.0,13.0,11822.95,0.0
2026-01-17,Paid Search,Tablet,175,142,456,0.461,94.0,5.0,4034.74,1574.01
2026-06-05,Direct,Desktop,301,250,694,0.372,194.0,11.0,11959.82,0.0
2026-01-25,Direct,Mobile,289,237,855,0.386,164.0,12.0,13328.4,0.0
2026-10-03,Social Media,Desktop,286,227,665,0.508,207.0,4.0,2703.89,855.92
2026-07-22,Email,Mobile,297,249,1004,0.368,77.0,15.0,14600.69,373.01
2026-08-06,Social Media,Desktop,320,270,1008,0.521,134.0,9.0,6084.14,1036.28
2026-11-27,Paid Search,Mobile,533,434,1134,0.496,186.0,16.0,14455.9,4762.88
2026-08-02,Referral,Desktop,224,176,623,0.441,194.0,5.0,3667.49,456.49
2026-10-21,Paid Search,Mobile,455,373,1455,0.46,148.0,9.0,6246.58,3422.71
2026-09-30,Organic Search,Mobile,661,548,2288,0.483,124.0,27.0,,0.0
2026-01-21,Social Media,Mobile,415,362,1287,0.56,69.0,5.0,4222.3,1370.33
2026-06-18,Email,Tablet,128,102,320,0.323,139.0,3.0,2979.35,173.59
2026-10-31,Referral,Tablet,40,34,132,0.416,143.0,0.0,0.0,66.05
2026-10-31,Paid Search,Mobile,362,296,1213,0.479,146.0,13.0,9306.22,3071.48
2026-03-26,Organic Search,Desktop,570,512,1917,0.372,199.0,28.0,24256.29,0.0
2026-12-27,Social Media,Desktop,294,239,933,0.46,199.0,7.0,5889.95,835.68
2026-12-31,Organic Search,Tablet,147,119,505,0.376,153.0,6.0,5108.41,0.0
2026-04-19,Social Media,Mobile,386,348,912,0.567,144.0,2.0,1101.76,1051.73
2026-06-07,Email,Desktop,276,217,844,0.277,184.0,9.0,8956.18,338.17
2026-03-20,Email,Mobile,299,235,745,0.338,118.0,12.0,11701.95,363.45
2026-05-25,Organic Search,Tablet,310,277,713,0.386,89.0,11.0,10142.48,0.0
2026-07-20,Referral,Mobile,266,210,882,0.434,84.0,9.0,6932.07,520.94
2026-03-07,Referral,Mobile,201,174,532,0.412,134.0,5.0,3645.87,414.05
2026-12-05,Social Media,Mobile,277,227,664,0.518,122.0,3.0,1472.06,1011.34
2026-04-15,Email,Mobile,320,286,788,0.348,111.0,21.0,21058.96,398.16
2026-11-27,Paid Search,Tablet,110,96,288,0.449,163.0,3.0,2238.52,1016.65
2026-05-11,Email,Tablet,103,81,244,0.322,179.0,6.0,5474.63,131.57
2026-10-04,Direct,Mobile,281,221,717,0.402,142.0,11.0,9225.34,0.0
2026-12-24,Organic Search,Mobile,523,449,1549,0.373,157.0,14.0,11801.42,0.0
2026-01-09,Social Media,Mobile,429,386,936,0.637,174.0,5.0,2786.73,1255.05
2026-04-02,Direct,Desktop,290,259,906,0.422,217.0,13.0,11859.23,0.0
2026-02-27,Social Media,Mobile,387,312,1032,0.556,137.0,8.0,4654.2,1204.64
2026-03-18,Referral,Desktop,177,152,375,0.38,197.0,2.0,1131.08,282.29
2026-02-20,Referral,Desktop,166,139,371,0.444,161.0,3.0,1577.49,321.1
2026-03-14,Email,Desktop,268,241,776,0.296,166.0,14.0,14043.58,338.73
2026-04-10,Organic Search,Desktop,608,548,1459,0.296,145.0,16.0,13182.88,0.0
2026-06-05,Referral,Desktop,70,59,198,0.395,205.0,4.0,2803.97,121.99
2026-09-15,Direct,Mobile,378,320,1154,0.359,132.0,17.0,18975.94,0.0
2026-01-29,Paid Search,Tablet,134,113,371,0.411,154.0,5.0,3941.2,1114.2
2026-08-28,Paid Search,Tablet,171,136,569,0.425,223.0,3.0,2468.2,1657.69
2026-09-18,Direct,Tablet,144,117,347,0.353,149.0,3.0,2838.72,0.0
2026-07-26,Email,Mobile,342,304,790,0.385,125.0,9.0,8508.26,361.38
2026-04-17,Paid Search,Mobile,590,468,1487,0.544,104.0,16.0,12616.91,4414.13
2026-02-11,Email,Mobile,311,248,827,0.418,192.0,15.0,11910.79,349.55
2026-04-13,Paid Search,Mobile,633,531,2212,0.529,108.0,20.0,17220.87,5985.0
2026-04-05,Direct,Tablet,72,56,154,0.363,123.0,6.0,6446.65,0.0
2026-06-01,Email,Mobile,431,374,1350,0.302,104.0,25.0,26307.8,593.79
2026-03-14,Direct,Tablet,56,49,133,0.417,151.0,1.0,1139.27,0.0
2026-04-17,Direct,Mobile,422,349,1240,0.386,110.0,17.0,12610.45,0.0
2026-04-02,Paid Search,Tablet,159,128,336,0.442,115.0,3.0,2423.1,1415.54
2026-08-07,Direct,Mobile,430,346,1401,0.35,122.0,18.0,16713.08,0.0
2026-06-04,Paid Search,Mobile,601,509,1992,0.491,140.0,19.0,16036.95,4545.56
2026-10-18,Email,Desktop,191,158,646,0.33,184.0,10.0,8766.05,256.53
2026-09-21,Social Media,Tablet,159,134,507,0.572,148.0,0.0,0.0,571.35
2026-07-12,Direct,Tablet,146,124,316,0.374,158.0,9.0,9853.4,0.0
2026-01-27,Paid Search,Desktop,450,400,1429,0.443,173.0,7.0,6611.11,3876.62
2026-11-20,Referral,Desktop,154,123,450,0.339,201.0,3.0,2475.42,247.24
2026-10-16,Social Media,Tablet,82,67,208,0.572,158.0,2.0,1040.92,225.11
2026-08-17,Referral,Desktop,262,218,851,0.346,198.0,10.0,6873.85,539.35
2026-09-18,Paid Search,Mobile,494,419,1486,0.5,112.0,12.0,8468.19,3668.69
2026-12-11,Direct,Mobile,341,306,782,0.404,97.0,9.0,9423.81,0.0
2026-10-22,Email,Tablet,86,73,284,0.303,130.0,3.0,2914.83,95.41
2026-02-19,Direct,Tablet,82,67,244,0.308,107.0,5.0,4626.61,0.0
2026-10-03,Direct,Mobile,260,210,683,0.362,116.0,11.0,9306.32,0.0
2026-04-05,Organic Search,Tablet,211,168,502,0.418,129.0,6.0,5410.15,0.0
2026-01-14,Referral,Tablet,65,53,174,0.346,159.0,4.0,3132.66,120.56
2026-03-09,Paid Search,Desktop,442,358,1002,0.465,178.0,10.0,5933.11,3213.34
2026-05-10,Organic Search,Mobile,539,435,1176,0.433,139.0,15.0,13194.86,0.0
2026-08-03,Social Media,Mobile,480,425,1386,0.511,125.0,6.0,4623.07,1720.0
2026-10-26,Organic Search,Desktop,566,456,1625,0.383,146.0,15.0,9672.86,0.0
2026-10-21,Referral,Desktop,180,161,387,0.394,194.0,9.0,6276.21,312.64
2026-03-04,Direct,Desktop,323,281,902,0.35,172.0,10.0,9109.74,0.0
2026-07-02,Email,Mobile,326,258,1130,0.323,153.0,14.0,13462.41,336.72
2026-09-24,Referral,Desktop,230,207,736,0.368,181.0,8.0,6384.95,428.78
2026-03-28,Email,Desktop,301,272,810,0.294,188.0,19.0,18199.74,406.63
2026-08-04,Direct,Desktop,355,310,938,0.372,170.0,15.0,15362.2,0.0
2026-01-04,Paid Search,Desktop,318,286,733,0.435,193.0,9.0,8979.28,2406.29
2026-03-15,Social Media,Tablet,154,131,534,0.573,161.0,3.0,2262.1,483.19
2026-07-31,Referral,Tablet,61,53,173,0.357,145.0,2.0,1555.97,109.51
2026-08-24,Social Media,Desktop,353,302,1134,0.539,151.0,7.0,4943.61,995.65
2026-12-29,Direct,Tablet,63,57,173,0.318,158.0,2.0,1895.6,0.0
2026-10-08,Email,Desktop,254,217,654,0.257,168.0,7.0,4902.16,331.73
2026-01-17,Paid Search,Mobile,414,359,1022,0.496,180.0,11.0,9151.41,3336.26
2026-03-05,Social Media,Tablet,169,145,550,0.575,125.0,4.0,2824.56,593.59
2026-09-08,Paid Search,Tablet,178,146,404,0.392,140.0,6.0,4882.99,1587.52
2026-06-15,Referral,Desktop,171,148,434,0.378,238.0,6.0,3220.96,266.73
2026-03-07,Organic Search,Desktop,476,376,1242,0.351,199.0,19.0,18840.92,0.0
2026-05-11,Referral,Tablet,20,16,42,0.43,181.0,0.0,0.0,36.88
2026-06-20,Paid Search,Desktop,412,324,891,0.47,191.0,9.0,6549.86,3619.26
2026-08-28,Organic Search,Desktop,659,539,2033,0.425,141.0,20.0,15044.52,0.0
2026-04-08,Email,Desktop,275,218,869,0.264,205.0,12.0,11379.34,331.98
2026-09-19,Social Media,Desktop,300,234,676,0.571,201.0,7.0,5251.23,966.15
2026-03-02,Social Media,Desktop,326,260,871,0.514,180.0,4.0,2816.05,1131.43
2026-07-17,Direct,Desktop,325,281,872,0.446,170.0,19.0,20190.27,0.0
2026-03-07,Organic Search,Tablet,138,123,366,0.424,145.0,5.0,3406.14,0.0
2026-10-07,Email,Tablet,117,101,399,0.35,135.0,8.0,8309.53,139.79
2026-12-15,Direct,Desktop,294,229,917,0.321,124.0,13.0,13255.97,0.0
2026-03-28,Direct,Tablet,138,107,441,0.332,115.0,6.0,5716.69,0.0
2026-08-09,Referral,Desktop,157,132,521,0.363,218.0,5.0,4309.1,299.5
2026-11-21,Organic Search,Desktop,438,364,1138,0.351,202.0,18.0,13518.88,0.0
2026-12-19,Paid Search,Desktop,352,305,790,0.492,174.0,11.0,8879.85,3393.62
2026-06-17,Organic Search,Tablet,302,258,668,0.447,155.0,7.0,6270.39,0.0
2026-04-23,Direct,Mobile,395,358,1227,0.454,111.0,17.0,16705.34,0.0
2026-04-22,Paid Search,Mobile,653,557,1857,0.444,93.0,18.0,14222.66,5945.01
2026-05-30,Email,Desktop,310,241,847,0.28,166.0,17.0,16460.34,374.99
2026-02-04,Organic Search,Mobile,602,518,1323,0.412,175.0,18.0,14877.58,0.0
2026-04-30,Direct,Mobile,482,414,1486,0.355,106.0,16.0,16693.62,0.0
2026-08-11,Paid Search,Tablet,115,101,330,0.364,200.0,2.0,1250.18,834.45
2026-12-12,Social Media,Tablet,69,56,159,0.504,159.0,0.0,0.0,208.97
2026-03-21,Social Media,Tablet,20,16,67,0.505,136.0,0.0,0.0,67.16
2026-07-16,Social Media,Tablet,189,168,536,0.524,135.0,4.0,2407.09,627.82
2026-11-27,Referral,Desktop,124,108,342,0.379,145.0,4.0,2658.15,197.61
2026-01-29,Organic Search,Mobile,572,462,1460,0.431,180.0,19.0,15565.7,0.0
2026-01-24,Organic Search,Mobile,523,437,1751,0.397,140.0,12.0,10126.89,0.0
2026-01-16,Organic Search,Tablet,206,165,525,0.348,166.0,6.0,4787.08,0.0
2026-08-19,Social Media,Mobile,504,454,1081,0.589,105.0,5.0,4139.18,1623.72
2026-08-31,Direct,Desktop,265,215,627,0.327,201.0,16.0,14859.15,0.0
2026-06-26,Social Media,Tablet,113,92,242,0.462,136.0,1.0,632.66,409.43
2026-09-08,Social Media,Tablet,126,113,307,0.494,176.0,0.0,0.0,404.12
2026-11-01,Direct,Mobile,321,259,793,0.431,139.0,12.0,10144.81,0.0
2026-10-07,Social Media,Tablet,119,99,327,0.488,135.0,2.0,1095.65,338.64
2026-01-06,Referral,Mobile,126,113,417,0.404,116.0,2.0,1887.48,194.35
2026-03-16,Direct,Desktop,263,234,834,0.392,196.0,9.0,8611.13,0.0
2026-07-13,Referral,Tablet,35,28,99,0.437,173.0,2.0,1415.83,58.45
2026-04-05,Email,Mobile,284,240,944,0.437,106.0,17.0,15426.04,350.44
2026-05-24,Direct,Desktop,246,209,675,0.397,196.0,15.0,15143.37,0.0
2026-10-20,Referral,Tablet,97,77,294,0.409,115.0,1.0,764.69,152.91
2026-02-22,Referral,Mobile,234,205,634,0.38,163.0,2.0,1610.61,466.26
2026-04-01,Email,Mobile,307,243,677,0.352,136.0,23.0,19697.4,352.31
2026-05-05,Organic Search,Desktop,638,574,1574,0.424,195.0,20.0,17209.22,0.0
2026-08-21,Paid Search,Mobile,463,381,1430,0.522,121.0,19.0,16961.67,4408.92
2026-03-25,Email,Mobile,326,280,921,0.434,116.0,16.0,16491.69,371.55
2026-06-26,Organic Search,Mobile,719,612,1541,0.429,105.0,13.0,9561.75,0.0
2026-09-24,Social Media,Tablet,144,130,367,0.505,152.0,3.0,1419.95,468.97
2026-04-08,Social Media,Tablet,161,141,380,0.467,165.0,3.0,2046.29,579.45
2026-10-09,Referral,Tablet,50,39,110,0.421,95.0,1.0,928.69,97.04
2026-08-13,Organic Search,Tablet,287,230,947,0.454,162.0,13.0,10839.39,0.0
2026-02-26,Referral,Mobile,192,158,592,0.434,94.0,4.0,3020.38,306.14
2026-07-25,Organic Search,Tablet,230,205,632,0.311,173.0,2.0,1430.59,0.0
2026-09-26,Email,Mobile,239,194,834,0.364,115.0,17.0,14540.48,312.66
2026-04-15,Organic Search,Desktop,587,531,1488,0.419,209.0,30.0,23208.84,0.0
2026-01-24,Organic Search,Tablet,169,151,462,0.418,174.0,8.0,7212.77,0.0
2026-04-11,Paid Search,Tablet,125,109,433,0.436,181.0,3.0,2451.63,1163.68
2026-12-19,Referral,Tablet,82,66,187,0.379,156.0,2.0,1536.13,148.22
2026-09-01,Social Media,Mobile,441,362,1129,0.498,125.0,8.0,4722.76,1609.98
2026-02-01,Social Media,Desktop,305,272,709,0.617,164.0,4.0,2299.91,852.75
2026-01-27,Email,Mobile,228,190,479,0.421,112.0,10.0,10748.73,307.63
2026-04-28,Direct,Mobile,473,422,1047,0.388,92.0,30.0,29588.86,0.0
2026-11-16,Email,Desktop,214,187,498,0.306,157.0,9.0,7747.6,238.56
2026-03-08,Referral,Desktop,143,118,415,0.377,175.0,6.0,4943.47,287.84
2026-03-10,Organic Search,Desktop,580,519,1423,0.426,166.0,21.0,18528.21,0.0
2026-01-08,Referral,Mobile,132,103,277,0.41,119.0,0.0,0.0,260.63
2026-04-11,Organic Search,Mobile,703,607,1549,0.463,114.0,24.0,18390.82,0.0
2026-07-08,Referral,Desktop,169,151,531,0.491,180.0,8.0,5432.99,280.42
2026-04-03,Referral,Desktop,173,137,541,0.48,144.0,5.0,4149.24,271.66
2026-12-13,Referral,Mobile,168,136,518,0.462,124.0,7.0,4182.61,266.71
2026-05-24,Social Media,Tablet,199,171,553,0.469,149.0,0.0,0.0,637.2
2026-02-03,Email,Tablet,21,17,69,0.389,164.0,0.0,0.0,24.94
2026-03-08,Social Media,Desktop,325,290,809,0.487,162.0,6.0,3727.48,918.09
2026-03-28,Email,Tablet,147,117,453,0.332,129.0,8.0,8902.67,164.52
2026-12-01,Email,Mobile,292,233,785,0.368,115.0,12.0,10804.26,314.08
2026-07-21,Email,Mobile,445,366,1496,0.349,138.0,23.0,19746.81,531.01
2026-04-05,Paid Search,Desktop,377,306,1115,0.351,190.0,9.0,6216.27,3442.6
2026-01-28,Email,Tablet,144,129,405,0.369,152.0,8.0,6689.74,163.12
2026-03-31,Social Media,Desktop,348,298,1211,0.527,249.0,4.0,2099.57,1096.59
2026-04-12,Organic Search,Tablet,287,259,800,0.486,103.0,6.0,4419.96,0.0
2026-08-14,Email,Desktop,276,241,837,0.251,195.0,14.0,10380.71,376.82
2026-06-18,Organic Search,Tablet,254,219,725,0.34,182.0,11.0,10105.51,0.0
2026-08-25,Email,Mobile,284,233,700,0.356,100.0,10.0,10257.12,353.24
2026-07-28,Social Media,Tablet,199,176,521,0.538,170.0,3.0,2073.55,573.77
2026-02-10,Organic Search,Mobile,598,487,1730,0.437,129.0,24.0,22481.24,0.0
2026-12-02,Organic Search,Mobile,584,473,1310,0.434,147.0,18.0,17409.38,0.0
2026-02-26,Referral,Tablet,93,80,243,0.367,147.0,2.0,1416.85,157.77
2026-09-24,Direct,Desktop,195,168,484,0.331,184.0,8.0,7861.14,0.0
2026-03-13,Referral,Tablet,20,17,49,0.345,166.0,0.0,0.0,39.98
2026-03-25,Organic Search,Tablet,283,244,870,0.43,137.0,3.0,2802.42,0.0
2026-05-07,Referral,Mobile,168,143,388,0.452,122.0,0.0,0.0,286.83
2026-03-26,Social Media,Tablet,156,125,359,0.535,105.0,5.0,2688.87,524.43
2026-04-01,Direct,Tablet,151,130,455,0.255,140.0,5.0,4814.51,0.0
2026-07-24,Direct,Mobile,414,354,1119,0.324,113.0,17.0,17830.1,0.0
2026-09-11,Paid Search,Tablet,164,145,365,0.446,146.0,4.0,3584.67,1362.41
2026-11-01,Organic Search,Desktop,413,340,1203,0.405,179.0,15.0,12414.04,0.0
2026-08-05,Referral,Tablet,85,67,246,0.417,181.0,6.0,4076.29,149.09
2026-05-25,Paid Search,Mobile,601,542,1728,0.477,157.0,21.0,14493.5,4742.79
2026-10-21,Email,Mobile,320,265,909,0.316,119.0,14.0,11285.23,387.5
2026-03-14,Social Media,Desktop,335,298,978,0.496,176.0,7.0,4180.32,980.14
2026-01-07,Organic Search,Desktop,494,423,1684,0.36,207.0,16.0,14045.72,0.0
2026-03-17,Organic Search,Mobile,673,578,1768,0.449,111.0,26.0,18315.36,0.0
2026-11-23,Organic Search,Tablet,173,152,600,0.352,159.0,9.0,7179.26,0.0
2026-12-18,Email,Tablet,65,58,213,0.295,190.0,4.0,3372.49,83.74
2026-06-26,Referral,Tablet,102,90,222,0.445,165.0,6.0,4669.09,158.44
2026-05-30,Referral,Tablet,150,131,522,0.434,144.0,5.0,3805.43,231.48
2026-02-21,Direct,Mobile,342,267,1141,0.372,136.0,10.0,10447.86,0.0
2026-01-19,Direct,Desktop,253,202,793,0.333,187.0,10.0,9528.62,0.0
2026-11-16,Social Media,Tablet,79,62,194,0.522,161.0,0.0,0.0,249.4
2026-06-15,Direct,Tablet,105,92,258,0.352,150.0,9.0,9416.14,0.0
2026-08-01,Social Media,Desktop,317,264,987,0.554,220.0,9.0,6161.64,982.99
2026-02-22,Organic Search,Mobile,498,414,1464,0.35,91.0,15.0,11621.5,0.0
2026-11-10,Paid Search,Tablet,135,115,399,0.442,138.0,4.0,3239.41,993.25
2026-09-17,Referral,Mobile,109,92,239,0.415,111.0,1.0,764.43,181.67
2026-06-07,Direct,Tablet,79,65,176,0.373,142.0,4.0,4008.01,0.0
2026-12-10,Referral,Mobile,174,144,514,0.504,87.0,5.0,4661.89,271.5
2026-05-24,Organic Search,Desktop,577,458,1346,0.434,173.0,22.0,17313.79,0.0
2026-06-22,Organic Search,Tablet,246,192,840,0.398,176.0,3.0,2481.24,0.0
2026-07-15,Social Media,Tablet,128,112,272,0.535,174.0,3.0,1686.2,381.39
2026-02-10,Paid Search,Mobile,549,487,1702,0.481,159.0,15.0,11345.81,4133.73
2026-02-12,Email,Desktop,233,195,812,0.306,201.0,9.0,7333.26,270.86
2026-01-16,Referral,Mobile,206,181,575,0.422,135.0,2.0,1646.25,324.11
2026-11-12,Social Media,Desktop,321,281,957,0.47,197.0,8.0,5212.16,1130.2
2026-11-19,Email,Desktop,193,160,448,0.398,206.0,5.0,3915.51,256.11
2026-01-18,Organic Search,Mobile,461,382,1466,0.382,100.0,13.0,12344.2,0.0
2026-07-13,Paid Search,Mobile,627,555,1985,0.467,128.0,18.0,10683.43,4762.06
2026-09-18,Direct,Desktop,349,297,771,0.37,163.0,21.0,23278.09,0.0
2026-11-28,Social Media,Tablet,137,111,434,0.597,166.0,2.0,1450.11,483.47
2026-08-02,Paid Search,Desktop,467,407,1086,0.411,174.0,11.0,7629.79,3914.07
2026-08-25,Organic Search,Desktop,566,501,1376,0.34,184.0,24.0,20551.29,0.0
2026-11-27,Social Media,Tablet,142,116,495,0.482,174.0,2.0,1210.21,512.04
2026-10-21,Direct,Desktop,237,194,498,0.374,215.0,11.0,11473.51,0.0
2026-04-14,Referral,Mobile,187,147,600,0.44,111.0,5.0,3265.1,311.33
2026-11-23,Paid Search,Tablet,137,115,377,0.43,136.0,3.0,2487.93,1036.41
2026-09-13,Email,Tablet,96,85,272,0.355,152.0,8.0,8319.53,121.13
2026-11-06,Organic Search,Tablet,226,181,737,0.384,137.0,3.0,2362.06,0.0
2026-01-11,Paid Search,Mobile,371,310,1110,0.572,127.0,8.0,6605.86,3316.08
2026-01-04,Referral,Tablet,20,16,55,0.379,127.0,0.0,0.0,37.41
2026-07-23,Social Media,Mobile,495,404,1039,0.551,139.0,6.0,4764.26,1509.03
2026-02-09,Email,Desktop,268,234,912,0.239,201.0,14.0,10085.73,307.28
2026-01-24,Social Media,Mobile,248,218,540,0.628,144.0,3.0,1880.29,770.41
2026-02-26,Direct,Desktop,333,268,1040,0.378,150.0,11.0,13133.65,0.0
2026-07-03,Organic Search,Tablet,298,238,940,0.366,155.0,8.0,7646.71,0.0
2026-06-27,Email,Mobile,251,205,634,0.378,166.0,17.0,18465.08,282.09
2026-12-19,Organic Search,Desktop,451,406,1109,0.378,189.0,16.0,15347.98,0.0
2026-02-10,Referral,Tablet,68,53,193,0.321,173.0,1.0,756.53,116.71
2026-05-01,Referral,Tablet,151,131,404,0.39,126.0,5.0,3595.88,298.36
2026-03-12,Organic Search,Desktop,613,539,1648,0.421,216.0,22.0,18329.89,0.0
2026-08-16,Organic Search,Tablet,222,173,759,0.376,136.0,6.0,5193.49,0.0
2026-04-26,Email,Mobile,323,288,897,0.347,135.0,14.0,14479.1,364.91
2026-06-13,Email,Desktop,246,194,847,0.311,202.0,7.0,7206.94,296.54
2026-10-09,Referral,Mobile,134,108,443,0.445,127.0,1.0,822.26,267.69
2026-12-05,Direct,Desktop,187,156,452,0.353,196.0,12.0,8716.02,0.0
2026-12-14,Direct,Tablet,100,90,215,0.429,144.0,3.0,3084.72,0.0
2026-05-29,Referral,Mobile,244,220,673,0.449,98.0,8.0,6658.04,437.69
2026-04-05,Social Media,Mobile,408,348,1211,0.543,117.0,3.0,2139.82,1448.87
2026-03-09,Paid Search,Mobile,504,396,1343,0.506,163.0,15.0,13852.62,3929.73
2026-07-13,Social Media,Desktop,401,329,1212,0.549,168.0,10.0,7041.2,1305.37
2026-03-02,Referral,Desktop,194,165,644,0.396,178.0,1.0,718.95,388.97
